"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"193331783406850048","","","2012-04-20 13:34:23 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","子をお風呂に誘うのが毎日ストレスなので、とうとう「お風呂に入れるぽぽちゃん」(蒙古斑つきw)を購入。うむ、素直にお風呂に行き、服を脱ぎ、髪を洗わせるようになって満足！でも私もヤマザキも人形あまり好きじゃないし、効果が薄れたら困るので、お風呂限定アイテムにするつもり～","","","",""
"192457118555717632","","","2012-04-18 03:38:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","保育園での誕生会に参加、の予定が予想外に早く始まり間に合わず・・・。ヤマザキは人形劇に出演したらしい。見たかったなー・・・。会の後に到着し、山を散歩したり鶏に草をやったり。我が子ながら、へー、こんな風に毎日暮らしているのか～と、面白かった。給食の野菜たっぷりカレーも美味しかった♪","","","",""
"191517388666175488","","","2012-04-15 13:24:38 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","子、二歳にしてお金が大好き…(--;)今日は自分のポシェットに小銭を入れ、ジャカジャカならして「しーちゃんのおかね、いっぱいあるぅ〓」と超笑顔…orz手が金臭くなるので、とうとう... http://t.co/A4iCtG98","","","","http://twitpic.com/9a4zxc"
"191410844582682624","","","2012-04-15 06:21:16 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","昨晩は親戚と宴会。子はハトコ達と遊んで大フィーバー！4歳の超お転婆な女の子が大好きらしく、付いてまわってたw格上と思ったのか、オモチャを素直に貸してるしwwバイクやジャングルジムの華麗なデモンストレーションに目を輝かせ、使い方を理解した模様。子もジャングルジムに登頂に成功！","","","",""
"191408006460735488","","","2012-04-15 06:09:59 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","レクリエーションの後は、子供達が昼寝している間、親は保護者会。うう…改めて聞くと、何かと親の出番が多くて大変そうだなぁ。。成り行き上、委員になってしまったんだけど、、大丈夫なのか…？","","","",""
"191406466412982273","","","2012-04-15 06:03:52 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","昨日は保育園でレクリエーション。園庭で筍掘りの後、リズム、宝探し、豚汁&秋刀魚でピクニック！結構楽しかったかも。子がリズムをそれなりに出来ているのを見て、そして自分の出番じゃ無い時は正座して待っている姿に、本当にビックリした！後半は足を崩したり、私を見つけて甘えてきたりしたけどw","","","",""
"191403759493066753","","","2012-04-15 05:53:07 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","子の赤ちゃん返り(ごっこ？) が甚だしい。「これを～こうして～こうやって～」と私におくるみの巻き方をレクチャーして自分を巻かせ、「あかちゃんのだっこ」と横抱きを要求。オモチャのミルクを飲ませて貰い、「うれしーぃい！」とご満悦。今も電動スイングに揺られ、ミルクを片手に昼寝中。。","","","",""
"190633088664076288","","","2012-04-13 02:50:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","子は夜中に「あっちでねる・・・」と私のベッドに移動するのが習慣になってしまった。。移動させるとすぐ寝るから良いんだけどね･･･。昨夜は「あっ、ちちうえだ～。かっこいーい♡」などと言っていた。え・・・このヘアドライキャップをかぶったまま口を開けて寝ている中年男がか・・・？！","","","",""
"190095382485803009","189708130228240384","132423726","2012-04-11 15:14:05 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","@baby_baby_84 枝豆とか焼き鳥とか好物やしね…カエルの子はカエルやね。。","","","",""
"190092013440483329","","","2012-04-11 15:00:42 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","高校時代の友人親子と元気のもりで遊んだ後、カフェでまったり。子連れ歓迎型のマクロビのお店なんだけど、子、ケーキを気に入ってガツガツ食べてる…！こういう系が好きだったのか。。mumokuteki cafe&foods [食べログ] http://t.co/yxRLoTh3","","","","http://r.tabelog.com/fukuoka/A4004/A400402/40023881/"
"189710376613584898","","","2012-04-10 13:44:13 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","子にとっての初の乗り物系オモチャ、何にするかすごく迷った。三輪車は値段の割にすぐ使わなくなるって聞くし、舵とり自転車は重いらしいし、ストライダーも乗せてみたけど怖がるし。。でも「赤いミニバイク」でハンドル操作を学べば、来年はストライダーと棒付き自転車に移行出来そうな予感！","","","",""
"189706862432751617","","","2012-04-10 13:30:15 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","子の誕生日プレゼントは、川越在住の友人が「ウチの周りですごく流行ってる！」と教えてくれ共同購入したプラスチックのミニバイク。軽いし、すごく良い！！子も気に入って早速ずっと乗っていたww『残りわずか！数量限定YAMADAの白いミニバイク』 http://t.co/jiI6xuty","","","","http://amba.to/Hud2du"
"189702489992462338","","","2012-04-10 13:12:52 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","子はやはり甘い物はイマイチ苦手らしく、ケーキのクリームもスポンジも手を出さなかったが、上の苺のみ全て食べおった。。何と傍若無人な振る舞い振る舞い…！キャラケーキとかは当分無理そうだなぁ…。ＭＥＬＬＯＷＳ - 八幡/ケーキ [食べログ] http://t.co/h3wvmb9s","","","","http://r.tabelog.com/fukuoka/A4004/A400403/40019750/"
"189699093893877760","","","2012-04-10 12:59:23 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","子の二歳の誕生日。驚いた…自分が祝われている事を理解してる…！ケーキ屋に寄ると「しーちゃんのケーキ？いちご、ある？？」と喜び、「かんぱーい、したーい！」と言いつつ私の実家へ。ケーキの火に驚いて一時泣いてしまったが(さすが野生動物)、皆と乾杯し「おめでとー！！」とご機嫌w","","","",""
"188943644420612097","","","2012-04-08 10:57:29 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","今日はワインセミナーのお花見に一家で参加。子は、お兄さん(24才イケメン)に遊んで貰い、大ハッスルw別れ際、お兄ちゃんにチューは？と促すと、見事なタコ口を披露してたwwこんなの初めてだよ…よっぽど気に入ったんだなぁ…！ヤマザキに、どう？心境は？と聞くと、別に…との返事。つまらん…","","","",""
"188323522802757633","","","2012-04-06 17:53:21 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","子は「がんばれ」がマイブームらしい。独り言でも「…がんばれー」「もうちょっとー…」と小声で自分を励ましながら色々頑張っているw微妙な用法もあって、お菓子を与える時に、もう無いよーと袋を逆さに振ったのだけど、本当はもう少し入っているのを見抜き、「がんばれー！」と言われたww","","","",""
"188320608138952704","","","2012-04-06 17:41:46 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","子が新バイパスをドライブ中に「こうじょうが…こうじょうが…こうじょうが…おっぉき～～い！！」などと叫ぶ。「かっこい～い！」「しーちゃんも、のりた～い！」とも。早くも工場萌え系？w
最近、何故か感動(？)すると主語を三回重ねてくる。なんか選挙カーみたいなんだけど。。","","","",""
"186785746659717120","186725883795603456","132423726","2012-04-02 12:02:46 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","@baby_baby_84 声出して笑ってしまったwで、如何にして？？","","","",""
"186329304425168897","186140619217973249","186163551","2012-04-01 05:49:02 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","@relax1202 浮遊しましたよ…","","","",""
"186128608471953408","","","2012-03-31 16:31:33 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","※汚話注意       子がどうしてもお風呂に入らないという。。悶着しているとオナラが何度も…。ああ、催しているので入りたく無いのか…！先日、初の大惨事を起こし、驚いて大泣きしてたからなぁ。。その時のヤマザキ談「ガンジス川に浸かった気分…もう何も恐くない…」中々面白い事をいうww","","","",""
"185169202078949376","","","2012-03-29 00:59:12 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","香港でオムツが足りなくなり、購入したパ〓パース フィットパンツ日本製！34枚入りで1500円位とちと高いが、ホテル(RoyalGarden)近くのスーパーでも手に入るのは有り難い... http://t.co/TQ0Dzl9q","","","","http://twitpic.com/92mi43"
"185162184244989952","185082154252910593","132423726","2012-03-29 00:31:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@baby_baby_84 肉が一番の好物なのだよ・・・大体、一声目が「・・・にく・・・！」","","","",""
"185000559277907968","","","2012-03-28 13:49:05 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","最近、保育園の帰りの車中、子は夕食が待ち遠しいらしく、｢…にく…あるぅ？｣｢おかなな(お魚)…あるぅ？｣｢にんじん、あるぅ？｣｢ちちご(苺)、あるぅ？｣と、ずっと食べ物の話をしてる。。一番の気に入りの玩具はキッチンセットだし。恐るべし、DNA…","","","",""
"184997608081723392","","","2012-03-28 13:37:21 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","保育園に二ヶ月の子が入ってきてから、子の人形遊びが高度になってきた。真剣な顔でミルクやったり、靴を履かせてみたり。でも時々「(私も)あかたんよ！」と言って、オモチャの哺乳瓶をくわ... http://t.co/TACWDZC0","","","","http://twitpic.com/92f2sc"
"184993866607370241","","","2012-03-28 13:22:29 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","子が「 大丈夫よ？(  小首を傾げて憐れむような目)」 を覚えたwかなり良いタイミングで、ああ～◯◯忘れた！みたいな時に言ってくるので、かなり笑えるww  これもママテンにあったよな … 幼児は誰しもごっちゃんなのか …","","","",""
"183834056910307328","","","2012-03-25 08:33:49 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","今日は保育園の卒園式。ええ…アットホームな保育園なので、全員参加なんですよ。。子はジッとして無いし狭いし、正直、この前のフライトよりも疲れた…！でも、卒園児のリズムや体操・演技を見ると、あと数年でこんな事が出来るのか～と楽しみな気持ちになった(*^^*)","","","",""
"183429162843906048","","","2012-03-24 05:44:55 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","電動スイングはオルゴールの音が流れるんだけど、一緒に歌ってみてます。いーつくしみ深ーきー  とーもなるイェスはーー  って私、結構覚えてるな…！因みに子守唄は「ゆりかごの歌」派です。ヤマザキは「モーツァルトの子守唄」派(しかし実はモーツァルト作曲では無いというw)","","","",""
"183424180124004352","","","2012-03-24 05:25:07 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","赤子の頃に使ってたスイング、そろそろ売り飛ばすかと動作チェックしてたら、子が乗りたいと。…速効寝たー!なんだよ〜昼寝しない時はドライブしてたけど、これで良いんじゃん!!良く寝る子... http://t.co/hRFiZUo0","","","","http://twitpic.com/90h6bo"
"183420882268598272","","","2012-03-24 05:12:00 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","ウチの近くまで黒崎バイパスが伸び、開通前の記念ウォークに行ってみた！便利になるな〜＼(~o~)／寒かったので完歩せずに10分で退散…
 http://t.co/waLcSrK3","","","","http://twitpic.com/90h0ww"
"183061042681741312","183048694533341184","132423726","2012-03-23 05:22:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@baby_baby_84 そうなんだよ～節分時には鬼で脅してみても無反応だったのにｗでも先生じゃ赤坂や青山連れて行っても楽しみがないわー","","","",""
"183029835810091008","","","2012-03-23 03:18:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","小学生まで覚えてて、先生にマイナスイメージを持ったらどうしようと思いつつｗ　ちなみに保育園では、保育士の方を○○ちゃん、もしくは呼び捨てという方針らしい。園長も○○ちゃんｗ　親的にはかなり違和感がある。。ま、「きみちゃん」（私の母が子に呼ばせている名称）が浮かなくて良いけどｗｗ","","","",""
"183028666337468418","","","2012-03-23 03:13:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","香港では最後まで、シッターが来ることを喜ばなかった子・・・。「せんせい（シッターの事）、おやすみ？」と言い続けていた。。帰宅後は酷い我侭を言うと、先生が来るよ！と脅しているｗ「・・・せんせい、こんよ（来ないよ）！おやすみよ！！」と言いつつ、中々の効果ありｗｗ","","","",""
"183026464634052609","","","2012-03-23 03:04:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ヤマザキと私が子に大好き～とハグすると、「しーちゃんも・・・だいすきよ！」と言ったｗカワイイじゃないかｗｗ　「ちちうえと～　ははうえと～　しーちゃんと～　いっしょにねんねよ！」と言い、ベッドから離れると「ここよ！！」と枕をポンポンするしｗｗｗこりゃヤマザキもメロメロだなぁ","","","",""
"182996032228048896","","","2012-03-23 01:03:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","キッチンセットでも、ビデオの通りに卵を割ってフライパンで目玉焼き作ったり、ハンバーグの空気抜きをしたりして、芸が細かくて笑えるｗｗ","","","",""
"182995306391158785","","","2012-03-23 01:00:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","子は旅行中、こどもちゃれんじ（キッチンセット＆一穴ブロック欲しさに二ヶ月だけ受講ｗ）のビデオを見続けたせいか、トイレブーム・うがいブームがやってきた・・・！ビデオって結構役立つもんなんだなぁ。。朝に無茶苦茶時間を取られるのはツライが頑張らねば・・・","","","",""
"182992758695407616","182953375644659712","298959350","2012-03-23 00:50:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@kimi31231 こんなのもあるよｗ http://t.co/vwyMaq0b","","","","https://twitter.com/oru78/status/182992758695407616/photo/1"
"182325915089514498","182308183765823488","141174052","2012-03-21 04:41:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@pon_shu 食べ物関係はFacebookに書いてます。もし宜しければそちらでも☆","","","",""
"182322188332957696","","","2012-03-21 04:26:11 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","ホテルのプールで水遊び。もちろん服はビショビショに…
 http://t.co/1K07dqLA","","","","http://twitpic.com/8z6v1x"
"182319065560387584","","","2012-03-21 04:13:47 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","鳩を食らう幼児
 http://t.co/OILx8b95","","","","http://twitpic.com/8z6qnr"
"182318790925754369","","","2012-03-21 04:12:41 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","バランスボールで大玉転がし
 http://t.co/sKbWfYW2","","","","http://twitpic.com/8z6q9e"
"182318243636191232","","","2012-03-21 04:10:31 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","しのか小屋
 http://t.co/w3fvWs5r","","","","http://twitpic.com/8z6phr"
"182316031874834432","","","2012-03-21 04:01:43 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","「しーちゃんもバスのる」と言ってヒップドロップを繰り出すの図
 http://t.co/reg5jAPj","","","","http://twitpic.com/8z6m8k"
"182149255153205248","","","2012-03-20 16:59:01 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","帰り便はちょうど子の昼寝時間で、3時間のうち2時間半寝ててくれて最高に楽だった！ドラゴン航空福岡便のタイムスケジュールは子連れに最適かも。もうバシネットは使えない体重なのだけれど、空席があったので二席にゆったり寝させられて良かった。コレ、楽なんだよね～ エコノミーファースト席w","","","",""
"182146533188321281","","","2012-03-20 16:48:12 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","無事、帰福致しました！タイマッサージ行って(フライト後には最高♪)、夕食・お風呂の後、子とイチャイチャタイムしてたらそのまま寝てしまってた。。これは暫く眠れないな …今はマールとイチャイチャタイム♡","","","",""
"181673929969106944","","","2012-03-19 09:30:14 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","最初は普通に食べてたのに急に機嫌が下り坂に…。理由が解らずヤマザキと必死に宥めたが、帰る直前に判明。…鳩の丸焼きが自分に供されなかった事への怒りでした…！渡してみると、貪るように食べるではないか。。「あっ！ぴよぴよだー」とか言ってたし、まさか幼児が鳩好きとは思わなかったんだよう…","","","",""
"181670481622073344","","","2012-03-19 09:16:32 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","ランチは桃花源@上環へ。子をスターフェリーに乗せて喜ばせてやるかと思ったのに、ボンヤリと外を見つめ…揺れが心地よかったのか、ウトウトと…。。眠くなった所を起こされ、レストランでは機嫌が最悪！orz物凄く美味しい店だっただけに、ゆっくり食べれず非常に残念…","","","",""
"181669166867169280","","","2012-03-19 09:11:19 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","香港四日目。朝は霧が凄かったので、公園は早々に切り上げたが子はまだ動き足らなそう。。プール横の鯉がいる噴水でお茶を濁すか…と屋上に上がると、ジムが無人！バランスボールを転がしたり、ステップに登ったり、腹筋の器具に馬乗りしたりと良い汗流してたw","","","",""
"181413351136571393","","","2012-03-18 16:14:48 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","ホテル近くに公園があり遊具もあったので、子も現地の子供？に混ざって、久しぶりに体を動かして楽しそう。その後、海沿いをベビーカーで散歩したけど、蒸し暑くて早々に退散。。でもこの季節に折角の暑さと天気！子の昼寝中、プールを満喫してみたw晴れ男と結婚して良かった(*^o^*)","","","",""
"181407404972441600","181220161183948800","298959350","2012-03-18 15:51:10 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","@kimi31231 マールを満喫して良いからね♪お腹に顔を埋めてスーハーすると最高！","","","",""
"181185352227229699","","","2012-03-18 01:08:48 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","10ヶ月前の来港の時と違い、子がベビーシッターに懐くのに時間がかかった。賢くなって置いて行かれる事が解るようになったのか、シッターが年配の方のせいなのか(赤子って若い女性が好きよねw)、折角覚えた日本語がシッターに通じないのが気に食わないのか…","","","",""
"181154419541409794","","","2012-03-17 23:05:53 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","香港二日目。子は、西苑酒家のチャーシューを、それはもう幸せそうに食べたwかなり気温が上がったので、プールサイドで水遊びも出来て御満悦な様子。","","","",""
"181152802704334848","181145817242009600","298959350","2012-03-17 22:59:28 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","@kimi31231 パプニングは期待しないでww","","","",""
"180866905710657536","","","2012-03-17 04:03:25 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","的士とオープントップバスのオモチャ購入！
 http://t.co/QNWwwvBu","","","","http://twitpic.com/8xbgqo"
"180805769577512960","","","2012-03-17 00:00:29 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","香港なう。子、初の長時間フライト(とは言っても4時間だけど)でしたが、ipadのお陰でご機嫌にクリア！ジュースを飲みすぎ、勢いの良すぎる尿にパ◯パースが敗北するというパプニングがありましたけどね。。","","","",""
"179874718101422080","","","2012-03-14 10:20:49 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","保育園近くで遭遇。さすが山奥…。。写真よりずっと近くに感じたよ…！
 http://t.co/SD7ceXGS","","","","http://twitpic.com/8w4l9p"
"179810385338175489","179804493930708992","132423726","2012-03-14 06:05:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@baby_baby_84 百合子さんｗｗやりたいけど周囲からの視線が痛いｗｗｗ","","","",""
"179734093557272578","179591932731854849","132423726","2012-03-14 01:02:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@baby_baby_84 それを頑張るんだけど、毎回毎回、新しいのを発見するのが疲れるのよぅ。気に食わなければ「イヤー！」（手ブンブン）と更に拒否だしさぁぁ。なんでたかだか風呂場に連れて行くのに毎日こんな小芝居（アヒルが待っている等）せねばならんのだ・・・とか、フとね・・","","","",""
"179578558518267904","","","2012-03-13 14:43:59 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","子、イヤイヤ絶頂期。ひっくり返って足をバタバタするなど古典的な技を…！誰に習った！！イヤイヤ時は、じゃあ◯◯しようか、と気をそらすんだけど、こんな子の機嫌を取り続けるような事で良いのか？ちゅーか疲れるんだよコレ…ヤマザキは提案力に欠けるし…。そろそろタイムアウトも試そうかなぁ。。","","","",""
"179487356133449728","","","2012-03-13 08:41:35 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","子を久々に公園に連れて行くと、鉄棒にぶら下がったり、ブランコに腕で支えて座れるようになってたり、腕の力がついてるのに驚いた。遊具の高い所に登りたいなど無謀な事を言って困らせるよ…！","","","",""
"178258321818648576","","","2012-03-09 23:17:50 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","子の玉のお肌っぷりがスゴイ…。油性マジックで手を真っ黒にしても、拭くだけですぐに落ちた…（；￣ェ￣）カタツムリの殻的な秘密があるんだろうか…","","","",""
"177700640460521473","","","2012-03-08 10:21:48 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","保育園の卒園アルバムがスゴイ…。手作りで、書き込みしたり写真貼ったり。。私は給食のページ担当+在園の各家庭からのメッセージカード…！今年は6人分だから良いものの、12人いる来年が怖い…","","","",""
"176308085256753152","","","2012-03-04 14:08:17 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","一人は年長の子で、保育園でもよく話しかけたり世話をしてくれる子。すごくしっかりしてるんだよな～。小学一年生になって、六年生から世話を焼かれるなんて姿が想像出来ない位。。子もあと3年でこんなになれるのだろうか…想像つかない。。","","","",""
"176305373043634179","","","2012-03-04 13:57:31 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","室内で暖かいとはいえ水遊びコーナーにTシャツ&パンツでビジョ濡れで遊ぶ子供達がいて、元気だな…！親も大変だ…と思っていたら、、｢あっ！しのか～｣とコッチに来た!!同じ保育園の子だったよ。。来年はウチもパンツとバスタオル持参かな…ハハハ…","","","",""
"176303100183846912","","","2012-03-04 13:48:29 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","元気のもり@北九州。遊具も多くて雨の日の暇潰し、というか子の体力潰しには最適だったが、絶えず大音量で鳴り響く太鼓(本物の和太鼓などを子供が自由に叩けるようにしてある)がとにかくウ... http://t.co/TMeigorh","","","","http://twitpic.com/8rxe5x"
"175957099707248642","175954073735004160","186163551","2012-03-03 14:53:36 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","@relax1202 去っていく後ろ姿に哀愁が…丁重にお詫び申し上げました！(ノд&lt;。)゜。","","","",""
"175955668682031104","","","2012-03-03 14:47:55 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","子は両足飛びをマスターした模様。まだ2㎝程だけど。。｢ぴよん!!(よが小文字ではない)｣｢ざんぷっ!!(ジャンプ)｣ と言いながら懸命に披露してくれるwwでも家(マンション)ではヤメレ…","","","",""
"175953374288674817","","","2012-03-03 14:38:48 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","ちなみに、基本的に標準語で会話してる両親なのに、子はしっかり北九州弁になってきた。イヤイヤも｢イラン！セン!!｣とか言われるとなんか笑えてくるwつられて私の北九州弁も復活しそうだし、ヤマザキも怪しい北九州弁モドキになってきた…","","","",""
"175951292060020737","","","2012-03-03 14:30:31 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","マールのベッドを奪って得意気な様子。「マールおらん！」「これ、しーちゃんの！」と勝ちどきをあげてるし…(￣□￣;)!!
 http://t.co/akqmYOa5","","","","http://twitpic.com/8rgoag"
"175473311353020416","","","2012-03-02 06:51:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","咳が出た拍子か、食べ過ぎか、便秘の影響か、予防接種の副反応か良くわからないが、子が夜中に突然リバース！！運良くか悪くか、一緒に寝ていたため、頭に掛けられ呆然自失・・・orz　やっと片付け終わったと思ったら、再リバース！！！なんだか戦場でした・・・","","","",""
"175472300966166529","","","2012-03-02 06:47:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","かなり日本語を操れるようになった子だが、何故それがその発音に？？という単語がある。「だっこ」⇒『ワゥワ』　「タクシー」⇒「ニマイ」　「ふくろうさん」⇒『コッチンタン』など。全く似てないし・・・解読するのに苦労する。。","","","",""
"173210316698681344","","","2012-02-25 00:58:52 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","子の成長が喜ばしい反面、これから面倒が増えるな…と思ったりもするwイヤイヤ期真っ盛りの子…オムツやズボン履かせるだけでも何かと一苦労なんだよな…orz","","","",""
"173207304764796929","","","2012-02-25 00:46:54 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","子が「トイレ行く」と言い出したので補助便座を購入して一ヶ月…面倒なのでwトイレに行くタイミングは子任せにしていたが、、本日、たまたま父母が見守る中、初の成功！とりあえずマニュアル通り大げさに褒め称えたのだけど、トイレでヒシと抱き合う一家の図は異様だったと思う…","","","",""
"172685756874240000","","","2012-02-23 14:14:27 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","猫系ファッションから子ブタ系ファッションに鞍替えするべきだろうかw一応、肥満度はギリギリ標準値内なんだけどね…泥んこ保育園だけあって皆スリムだし目立ってる。。
最近オカワリは「…... http://t.co/KlapV8PE","","","","http://twitpic.com/8nmqbt"
"172679423441649664","","","2012-02-23 13:49:17 +0000","<a href=""http://erased63316.com"" rel=""nofollow"">erased63316</a>","年長の子から｢しのちゃんのお母さん！ちゃんがひどいんだよ～、しのちゃんの事、ブタに似てるって！｣とチクられたwwあまりの事に｢そ、そうだね！子ブタの丸焼きっぽいよね!!｣と返してしまった…","","","",""
"171614245304279041","","","2012-02-20 15:16:39 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","とりあえず8時半の就寝時には、イチャイチャタイムwを取り入れてから、ベビーベッドでダッコ無し・寝かしつけ10分以内で寝てくれるので、まぁ満足はしてるんだけど。でも、うーん、あと三十分は早く寝かせたい…  『イチャイチャタイムの取り方』 http://t.co/G3w69x64","","","","http://amba.to/tRQrAA"
"171612098160377856","","","2012-02-20 15:08:07 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","子は最近、ベビーベッドで寝るか私のベッドで寝るか、葛藤がある模様。甘えたい気持ちもあるが、一人の方がゆっくりできるし、、みたいな。夜中に私のベッドに移る～やっぱり戻る～の往復がシンドイ…特に私が寝入った後だと…orz そろそろベビーベッドを卒業して、自分で行き来させるのも手かなぁ","","","",""
"169765065887727616","169763641053282304","132423726","2012-02-15 12:48:40 +0000","<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる  for iPad</a>","@baby_baby_84 しかも三回言ったのだよう。。「アリガトー」とは語尾が若干違う言葉…私には有難いとしか聞こえなかった…！","","","",""
